State,2,1,5,60,4,6,8,9,11,10,12,64,13,66,19,16,17,18,20,21,22,25,24,23,68,26,27,29,69,28,30,37,38,31,33,34,35,32,36,39,40,41,42,72,70,44,45,46,47,48,49,51,50,53,55,54,56,57
2,187220,-8,-51,0,-147,769,-37,18,-11,12,62,0,-7,0,18,-100,53,-4,-26,-35,-19,37,7,12,0,94,59,-20,0,4,-33,-32,11,9,40,59,-12,-116,61,59,4,-29,42,0,0,3,-20,-17,-136,-114,-46,-58,1,-371,58,3,28,211
1,8,1390158,-29,0,3,881,-76,72,0,-14,639,0,-420,0,34,-15,527,154,-3,134,390,95,137,44,0,337,46,53,0,267,12,-172,18,25,42,196,3,-14,483,291,11,12,238,0,0,17,104,43,-579,12,-27,109,13,51,59,12,9,885
5,51,29,790070,0,116,2319,148,54,-36,-6,105,0,-105,0,177,25,906,151,241,-132,-238,38,40,49,0,199,108,-41,0,68,-5,-74,25,71,6,75,79,21,118,141,436,57,94,0,0,5,34,8,-368,835,4,103,13,98,204,2,-8,594
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,147,-3,-116,0,1274493,16621,353,499,22,56,730,0,-152,0,410,-40,2478,469,315,26,62,768,390,146,0,1282,731,119,0,-58,121,-77,125,300,157,936,388,-445,2312,843,58,157,792,0,0,104,42,105,12,588,70,280,118,969,730,15,108,1622
6,-769,-881,-2319,0,-16621,10012232,-10084,191,-281,-78,-4958,0,-4322,0,-864,-4581,-1512,-1449,-1547,-1202,-1046,250,-769,-41,0,-722,-1270,-2682,0,-584,-1609,-2858,-189,-1006,-70,415,-3440,-15988,468,-1045,-2493,-11696,-426,0,0,-43,-714,-377,-2729,-12959,-4710,-2354,-58,-12841,-937,-210,-766,6852
8,37,76,-148,0,-353,10084,1257698,532,13,37,498,0,-78,0,352,-143,1580,347,382,89,294,516,527,95,0,791,308,157,0,-34,-133,118,89,267,173,746,72,-222,1532,604,168,-164,714,0,0,88,123,2,-128,868,-117,900,133,9,450,56,224,1735
9,-18,-72,-54,0,-499,-191,-532,1216708,-150,-18,-3973,0,-1223,0,-9,-19,-160,-24,-64,-73,-43,-1306,-330,-347,0,-54,-108,-117,0,-54,-53,-1183,-5,-21,-374,22,-123,-119,1735,-182,-33,-105,-312,0,0,-91,-270,-10,-242,-489,-84,-908,-402,-291,-46,-37,-30,97
11,11,0,36,0,-22,281,-13,150,210681,-14,-57,0,-145,0,21,-1,62,41,10,30,10,197,-5542,8,0,66,28,7,0,-5,-3,-163,3,17,29,159,-3,-32,218,133,27,3,171,0,0,18,-39,7,-40,58,0,-1931,10,24,26,-23,7,912
