State,2,1,5,60,4,6,8,9,11,10,12,64,13,66,19,16,17,18,20,21,22,25,24,23,68,26,27,29,69,28,30,37,38,31,33,34,35,32,36,39,40,41,42,72,70,44,45,46,47,48,49,51,50,53,55,54,56,57
2,227683,-19,-40,0,-206,5,-89,25,-5,2,-68,0,37,0,27,-146,36,39,2,4,8,16,26,16,0,150,71,11,0,-3,-36,11,-28,10,13,-22,-70,-178,37,95,-10,-275,78,0,0,2,14,-6,-25,7,-48,-62,1,-568,71,-7,-24,167
1,19,1532800,28,0,26,411,-2,57,-19,24,1855,0,-49,0,37,6,289,202,-38,94,-100,104,172,45,0,651,6,60,0,588,15,-3,5,22,20,163,3,20,288,427,-28,11,126,0,0,36,-10,3,-160,-255,-34,199,14,16,29,14,-26,860
5,40,-28,903746,0,156,1329,33,28,-10,19,362,0,-134,0,92,-26,383,122,99,-88,-99,23,25,-7,0,257,67,-10,0,56,-2,-21,3,49,21,32,29,78,31,144,208,-23,38,0,0,33,-4,10,-169,-274,11,45,9,19,184,18,-4,319
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,206,-26,-156,0,1888565,12755,-359,346,6,82,1176,0,35,0,235,-265,2065,628,244,-2,21,618,387,115,0,2664,688,163,0,44,-4,-201,151,321,184,772,333,403,1718,1673,-135,-84,962,0,0,59,-14,93,-93,-1173,-121,280,76,629,891,52,-3,1530
6,-5,-411,-1329,0,-12755,11906514,-4218,611,-93,58,117,0,-2720,0,-123,-3486,1510,4,-314,-431,-443,2125,502,63,0,2267,501,-978,0,-293,-741,-2527,-23,-279,256,1644,-2153,-11059,2154,1554,-1548,-7750,1250,0,0,173,-737,-153,-2277,-17109,-3787,-245,166,-5492,469,-3,-299,13376
8,89,2,-33,0,359,4218,1627578,237,-15,53,980,0,91,0,243,-137,880,374,432,-95,101,225,263,88,0,1040,430,139,0,26,6,190,118,381,83,389,222,-51,607,725,-113,-196,394,0,0,49,-70,-6,-14,-284,-228,295,88,-455,516,34,90,694
9,-25,-57,-28,0,-346,-611,-237,1300673,-111,-40,-2862,0,-652,0,34,-20,-238,11,42,-93,-53,-610,-145,-292,0,149,41,-23,0,-28,-41,-1309,0,16,-241,19,-97,-182,1816,9,-62,-92,-319,0,0,241,-630,5,-212,-589,-58,-596,-205,-155,-22,-15,-36,966
11,5,19,10,0,-6,93,15,111,200735,19,31,0,0,0,27,2,66,81,27,13,41,283,-2522,29,0,208,66,59,0,40,7,-29,12,19,29,234,11,-13,-15,248,36,-12,333,0,0,34,19,14,36,158,32,199,21,39,84,-5,6,1386
10,-2,-24,-19,0,-82,-58,-53,40,-19,313365,-390,0,-107,0,8,1,14,3,7,-32,0,42,1043,-23,0,54,-1,-7,0,6,-3,-254,7,-4,-4,880,-4,-35,420,41,11,-19,919,0,0,11,-91,-7,-61,-150,-3,58,5,-22,-44,-16,-9,152
12,68,-1855,-362,0,-1176,-117,-980,2862,-31,390,6414871,0,-12147,0,177,-110,2313,887,156,-357,-519,4244,2173,307,0,5676,634,189,0,-460,-78,-8090,43,128,1002,8326,-250,-730,16269,4216,-379,-246,3960,0,0,1168,-3261,37,-5699,-5781,-151,1381,241,-624,877,-40,-71,5937
