State,2,1,5,60,4,6,8,9,11,10,12,64,13,66,19,16,17,18,20,21,22,25,24,23,68,26,27,29,69,28,30,37,38,31,33,34,35,32,36,39,40,41,42,72,70,44,45,46,47,48,49,51,50,53,55,54,56,57
2,237393,33,-55,0,-230,146,-135,23,-4,6,-62,0,-150,0,5,-127,79,43,-45,19,-36,-7,-12,26,0,202,70,27,0,0,44,-3,-13,-6,17,28,-51,-110,38,64,34,-284,24,0,0,-2,2,-33,6,-65,-47,66,8,-615,120,-20,-16,182
1,-33,1612276,-26,0,27,260,-5,61,-11,16,2136,0,507,0,23,3,285,184,-44,50,-125,38,84,16,0,685,54,120,0,384,-13,-94,15,-3,17,132,12,35,312,280,67,8,187,0,0,19,-180,7,11,-456,6,154,7,61,90,14,-2,974
5,55,26,953152,0,161,990,-66,48,-22,14,468,0,31,0,22,-14,299,132,27,-26,-8,30,37,26,0,304,66,198,0,113,-27,82,17,-19,11,42,39,71,34,113,-174,31,40,0,0,13,-16,1,104,-696,23,61,-11,-38,111,12,15,492
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,230,-27,-161,0,2011135,6281,-518,347,-28,58,907,0,173,0,127,-287,1774,530,71,-16,29,361,286,53,0,2933,761,300,0,71,-50,-260,82,213,141,736,293,365,1194,1349,-58,-211,731,0,0,58,-52,-16,33,-1118,-268,73,32,288,719,5,15,1658
6,-146,-260,-990,0,-6281,12434953,-3149,751,8,145,1898,0,-836,0,-147,-2239,1903,144,-182,-277,-493,1984,694,133,0,2782,648,-156,0,-185,-599,-1628,-24,-159,227,1753,-1158,-5695,1822,1337,-1040,-6175,1550,0,0,199,-428,-167,-930,-11905,-2825,318,174,-4973,591,11,-309,14699
8,135,5,66,0,518,3149,1716995,202,-2,29,1184,0,337,0,396,-44,1064,331,388,83,90,293,292,122,0,1437,665,361,0,-70,-7,137,112,402,156,363,293,112,514,880,111,-353,592,0,0,54,31,94,131,574,-117,468,148,-270,545,38,285,1199
9,-23,-61,-48,0,-347,-751,-202,1345270,-117,-11,-2100,0,-463,0,-103,-19,49,-3,6,-53,-34,-724,-90,-265,0,611,10,-12,0,-37,-30,-1133,8,16,-153,-20,-78,-153,1489,1,-41,-71,-319,0,0,120,-530,0,-137,-563,-32,-421,-129,-247,-29,-27,-32,1204
11,4,11,22,0,28,-8,2,117,208523,-1,137,0,1,0,46,12,64,91,31,41,2,234,-1655,14,0,181,81,100,0,5,16,56,-3,20,39,222,2,-4,-190,228,27,-8,296,0,0,43,24,4,44,51,23,336,25,2,92,-4,-2,935
10,-6,-16,-14,0,-58,-145,-29,11,1,327251,-239,0,-98,0,-17,-9,12,-29,5,-27,-15,0,729,-12,0,30,10,-6,0,-4,-14,-204,0,6,7,891,15,-32,353,34,21,-26,944,0,0,8,-98,-6,-17,-118,-1,-48,-2,-5,3,-20,2,187
12,62,-2136,-468,0,-907,-1898,-1184,2100,-137,239,6746979,0,-9475,0,-2,-76,724,540,-75,-605,-752,2231,1242,373,0,4806,404,131,0,-499,-120,-7518,-30,75,628,5658,-180,-615,8704,2866,-426,-353,2702,0,0,779,-3107,-16,-4788,-6594,-246,-307,166,-813,642,-218,-129,5054
64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,150,-507,-31,0,-173,836,-337,463,-1,98,9475,0,3141948,0,24,-33,620,391,-89,25,-739,491,921,57,0,2150,104,279,0,158,-85,-304,4,20,70,1860,31,-137,3719,1353,11,-133,937,0,0,165,-608,-21,-100,-1644,-80,836,62,-382,340,-10,-33,17327
66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,-5,-23,-22,0,-127,147,-396,103,-46,17,2,0,-24,0,1141025,-1,947,42,-67,-33,4,39,22,10,0,246,-122,-175,0,-2,-31,3,48,-177,12,120,22,-32,0,64,-14,-102,43,0,0,-1,-88,-281,-3,-328,-10,53,10,-10,56,13,-7,1563
16,127,-3,14,0,287,2239,44,19,-12,9,76,0,33,0,1,505181,34,23,33,40,26,0,44,6,0,109,-98,12,0,10,70,20,21,12,12,5,42,359,8,35,-17,122,49,0,0,4,-37,30,6,-118,-267,17,8,-46,40,-5,66,323
17,-79,-285,-299,0,-1774,-1903,-1064,-49,-64,-12,-724,0,-620,0,-947,-34,4794976,-1980,7,-380,-105,98,46,13,0,2641,1,-812,0,-260,-101,-620,27,108,5,-92,-149,-605,-423,1215,-136,-422,140,0,0,6,-375,-4,-640,-2782,-89,-84,17,-611,-1315,17,-74,5775
18,-43,-184,-132,0,-530,-144,-331,3,-91,29,-540,0,-391,0,-42,-23,1980,2419663,-27,-386,-140,-81,53,25,0,1255,-58,-131,0,-62,-17,-596,-14,48,-12,35,-28,-114,-59,651,-79,-163,36,0,0,15,-450,-44,-668,-1210,-29,-73,-5,-268,-61,-45,-25,1859
20,45,44,-27,0,-71,182,-388,-6,-31,-5,75,0,89,0,67,-33,-7,27,1018723,139,22,-5,53,-13,0,287,-63,-51,0,29,-33,-85,37,144,-13,23,-51,-2,5,87,-465,-129,48,0,0,3,-24,31,-8,-1281,-44,-9,8,-234,115,-1,-36,1100
21,-19,-50,26,0,16,277,-83,53,-41,27,605,0,-25,0,33,-40,380,386,-139,1486009,-43,44,72,40,0,866,15,19,0,42,-20,-134,14,40,39,81,9,53,182,1609,7,-51,181,0,0,-11,-119,-1,-669,-256,5,124,18,-146,90,100,-22,866
22,36,125,8,0,-29,493,-90,34,-2,15,752,0,739,0,-4,-26,105,140,-22,43,1461744,92,100,37,0,380,57,103,0,333,-5,-10,-13,66,10,35,28,35,220,190,55,-20,78,0,0,16,42,3,49,-188,-29,54,18,-32,73,7,-15,881
25,7,-38,-30,0,-361,-1984,-293,724,-234,0,-2231,0,-491,0,-39,0,-98,81,5,-44,-92,2498625,-59,-243,0,427,137,57,0,-24,-38,-1510,1,0,-1128,530,-47,-136,-461,410,13,-221,338,0,0,805,-527,-9,-116,-809,-18,-285,156,-212,71,14,-55,4308
24,12,-84,-37,0,-286,-694,-292,90,1655,-729,-1242,0,-921,0,-22,-44,-46,-53,-53,-72,-100,59,2129538,8,0,685,128,8,0,-54,-21,-2513,13,50,2,739,-30,-214,657,404,20,-147,-1668,0,0,93,-980,-29,-204,-935,-89,-2289,-8,-170,22,-906,-34,2139
23,-26,-16,-26,0,-53,-133,-122,265,-14,12,-373,0,-57,0,-10,-6,-13,-25,13,-40,-37,243,-8,514201,0,18,-4,-15,0,-10,-28,-181,4,-7,145,161,-19,-22,48,12,-16,-30,33,0,0,29,-112,-3,-11,-200,-23,-110,52,-91,-16,-10,-28,170
68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,-202,-685,-304,0,-2933,-2782,-1437,-611,-181,-30,-4806,0,-2150,0,-246,-109,-2641,-1255,-287,-866,-380,-427,-685,-18,0,3762468,-568,-691,0,-347,-218,-2545,-19,-102,-48,-245,-225,-1333,-1117,-1261,-344,-457,-581,0,0,-46,-1236,-70,-1941,-3522,-234,-993,-12,-1031,-920,-121,-557,6594
