State,2,1,5,60,4,6,8,9,11,10,12,64,13,66,19,16,17,18,20,21,22,25,24,23,68,26,27,29,69,28,30,37,38,31,33,34,35,32,36,39,40,41,42,72,70,44,45,46,47,48,49,51,50,53,55,54,56,57
2,195886,-8,10,0,-140,-67,-59,0,-5,6,-64,0,38,0,11,-37,24,7,-8,12,34,9,-17,-9,0,-11,17,-25,0,11,69,-3,5,-11,-4,17,15,-151,51,-16,23,-310,33,0,0,-7,21,13,-4,-11,0,-14,-8,-614,45,-14,3,98
1,8,1460439,50,0,-79,98,-81,52,-13,16,97,0,-1206,0,37,-13,689,165,4,52,110,-39,-14,11,0,268,24,1058,0,244,5,-254,35,36,24,141,32,-50,385,147,11,-46,108,0,0,21,-21,4,-503,-151,36,-1,-1,-25,90,46,8,464
5,-10,-50,839634,0,15,740,-39,-10,-19,-16,-122,0,-55,0,64,6,400,49,-38,2,234,-9,-5,16,0,73,88,-56,0,-83,0,-86,18,95,-5,54,33,-5,59,3,-306,-31,45,0,0,8,-31,21,-532,-293,-4,8,9,45,129,12,12,369
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,140,79,-15,0,1470899,3404,284,475,10,50,566,0,65,0,568,64,3491,835,238,79,63,343,382,165,0,1678,1231,401,0,-13,299,126,236,617,142,978,552,-411,2096,1397,9,364,1147,0,0,70,107,323,39,600,345,310,103,1000,1207,39,230,1470
6,67,-98,-740,0,-3404,10427660,-2052,917,237,87,267,0,-984,0,223,-1015,3380,209,-301,-33,-162,2021,731,59,0,1365,512,-356,0,-100,-135,-773,91,-124,263,1950,194,-8459,3659,1518,-1083,-3461,1775,0,0,87,-239,-8,-503,-2735,-677,389,146,-3270,707,-3,-74,9270
8,59,81,39,0,-284,2052,1401704,255,-2,49,429,0,167,0,584,-4,1621,497,275,92,295,240,393,63,0,694,654,147,0,-71,161,151,331,260,99,553,883,-78,1368,885,28,-130,722,0,0,13,88,311,28,1116,296,493,57,-235,533,17,451,1368
9,0,-52,10,0,-475,-917,-255,1231278,-88,-24,-3046,0,-822,0,-2,-8,-46,7,-22,-56,-44,-1261,-151,-253,0,23,-6,0,0,-32,-16,-893,9,30,-317,206,-67,-118,2267,79,-22,-100,-84,0,0,-199,-443,9,-62,-294,-1,-560,-183,-196,9,-22,-19,540
11,5,13,19,0,-10,-237,2,88,190638,-6,-22,0,-1,0,23,-5,59,42,12,41,36,158,-3762,38,0,115,53,66,0,-10,10,11,3,21,12,181,-1,-4,-177,145,12,38,269,0,0,18,-26,15,28,18,7,-1148,-12,-45,48,-5,7,1122
