State,2,1,5,60,4,6,8,9,11,10,12,64,13,66,19,16,17,18,20,21,22,25,24,23,68,26,27,29,69,28,30,37,38,31,33,34,35,32,36,39,40,41,42,72,70,44,45,46,47,48,49,51,50,53,55,54,56,57
2,226280,17,-57,0,-169,13,25,13,-13,14,-72,0,83,0,-16,-96,53,-2,31,19,38,32,-6,-9,0,81,64,32,0,38,10,178,15,14,20,28,-71,-167,59,66,-19,-175,30,0,0,2,5,-17,-8,-2,0,-65,-7,-384,38,5,7,126
1,-17,1507515,63,0,14,508,-11,76,-13,13,1712,0,244,0,27,15,278,233,15,113,2604,104,79,23,0,564,-26,-69,0,1815,-4,-190,26,19,25,155,-2,-7,353,389,57,-21,132,0,0,17,-32,7,-25,20,-8,204,-7,23,117,10,0,1100
5,57,-63,892539,0,165,1625,18,30,-9,6,442,0,-95,0,96,-15,451,23,104,1,1898,44,-10,23,0,254,118,-53,0,338,9,52,-3,77,29,34,24,50,130,183,20,-28,96,0,0,11,-11,21,-144,211,-3,-35,16,2,194,12,-23,557
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,169,-14,-165,0,1810226,20266,303,356,-25,80,1279,0,55,0,447,-143,2745,699,283,51,638,782,467,189,0,2118,1002,164,0,248,115,-175,235,372,187,1217,807,919,2115,1798,-96,337,1146,0,0,167,0,142,-92,137,256,461,97,1138,997,13,75,1573
6,-13,-508,-1625,0,-20266,11745599,-3661,767,-38,83,-1659,0,-3054,0,-119,-4596,1777,-166,-274,-376,1554,2338,443,81,0,1885,457,-1005,0,167,-931,-2517,14,-86,198,1962,-2137,-14324,2521,1255,-1485,-9812,1514,0,0,171,-619,-136,-1650,-13861,-3243,-811,83,-7073,441,-75,-298,12614
8,-25,11,-18,0,-303,3661,1599054,143,-36,39,283,0,133,0,293,-192,835,362,374,60,938,248,257,48,0,886,453,145,0,181,-51,-70,136,393,106,520,228,-26,522,829,-49,-305,497,0,0,78,-32,97,58,353,-86,132,104,-315,477,9,120,1118
9,-13,-76,-30,0,-356,-767,-143,1289941,-149,-9,-4068,0,-737,0,24,-20,-1,7,-2,-58,89,-268,-180,-290,0,124,-48,-64,0,9,-53,-1258,2,7,-262,428,-55,-140,2787,-35,-35,-56,-314,0,0,359,-578,1,-206,-515,-15,-764,-217,-301,-22,-30,-20,1024
11,13,13,9,0,25,38,36,149,198053,0,57,0,48,0,31,26,96,77,61,50,175,332,-3009,30,0,143,58,58,0,163,-4,13,8,20,55,225,16,-15,7,226,12,26,374,0,0,23,-5,7,60,211,21,331,4,29,73,-1,4,1183
