State,2,1,5,60,4,6,8,9,11,10,12,64,13,66,19,16,17,18,20,21,22,25,24,23,68,26,27,29,69,28,30,37,38,31,33,34,35,32,36,39,40,41,42,72,70,44,45,46,47,48,49,51,50,53,55,54,56,57
2,207216,-13,12,0,-251,-84,-122,6,-20,6,-70,0,-8,0,23,12,21,7,3,14,19,-8,-51,-19,0,80,-7,-3,0,28,109,74,5,34,4,33,-1,-189,36,26,56,-227,41,0,0,-7,19,1,2,99,-12,-42,2,-632,30,16,57,139
1,13,1505759,9,0,-113,-24,-159,-18,-43,-16,-1068,0,-1952,0,68,-12,97,36,41,-6,111,-26,-113,-16,0,59,-11,0,0,237,-18,-515,9,11,-23,56,-32,-53,182,157,9,-59,4,0,0,4,-213,20,-682,-460,26,-248,-13,-55,39,-14,3,590
5,-12,-9,872691,0,-91,435,-117,8,-18,22,-368,0,-230,0,101,-8,298,26,118,-66,178,-3,-43,-4,0,56,-5,35,0,139,6,-113,18,20,-6,-4,-13,-31,6,23,138,37,2,0,0,-16,-28,-1,-312,-715,11,-94,1,-36,28,5,15,418
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,251,113,91,0,1624810,3299,-14,179,-11,55,453,0,-32,0,578,110,2804,878,338,136,208,283,130,55,0,1207,787,495,0,120,168,77,253,541,137,635,974,-199,1263,1120,235,185,779,0,0,30,58,223,157,841,673,-3,39,1693,860,61,304,1679
6,84,24,-435,0,-3299,11336742,-1528,817,234,138,58,0,-280,0,345,-839,4631,731,389,163,496,2241,592,55,0,2150,908,173,0,72,-137,-334,140,150,182,2729,163,-9417,4084,2351,-108,-3293,2293,0,0,60,131,-2,-101,-790,161,524,85,-451,648,127,20,12525
8,122,159,117,0,14,1528,1553295,191,-44,52,49,0,383,0,685,-44,1728,568,917,152,247,69,194,6,0,790,546,498,0,79,185,231,279,809,50,450,1225,-196,686,983,226,-80,705,0,0,1,123,255,270,2301,532,322,58,185,544,47,513,1759
9,-6,18,-8,0,-179,-817,-191,1280310,-124,-38,-2235,0,-452,0,44,-24,36,65,45,14,21,-1211,-283,-323,0,18,-25,13,0,31,4,-464,1,19,-261,19,-15,-95,2059,94,44,-72,-52,0,0,-162,-84,-3,-41,-36,17,-452,-240,-126,17,-3,-12,881
11,20,43,18,0,11,-234,44,124,201876,19,106,0,114,0,31,0,92,54,26,33,54,123,-2995,-18,0,122,59,81,0,43,-1,93,1,12,23,243,12,-6,-126,174,31,13,310,0,0,22,68,6,78,228,22,-22,20,45,83,-24,-1,2210
