State,2,1,5,60,4,6,8,9,11,10,12,64,13,66,19,16,17,18,20,21,22,25,24,23,68,26,27,29,69,28,30,37,38,31,33,34,35,32,36,39,40,41,42,72,70,44,45,46,47,48,49,51,50,53,55,54,56,57
2,172750,20,13,0,49,446,88,32,2,-5,108,0,-13,0,41,12,50,49,48,39,99,26,-16,42,0,120,220,9,0,12,171,64,59,26,72,59,19,-21,76,82,60,38,75,0,0,12,-8,33,4,199,16,-8,17,-199,66,2,73,89
1,-20,1334900,84,0,-3,373,-34,108,-9,23,856,0,-202,0,3,1,353,134,72,109,258,155,33,29,0,276,22,140,0,661,-1,-29,-2,35,67,222,9,-35,268,173,73,-30,109,0,0,13,-69,4,-98,87,14,47,1,-21,24,24,-14,178
5,-13,-84,761427,0,24,784,-96,24,-4,-13,-18,0,-103,0,80,-8,503,13,205,12,134,55,-21,13,0,144,-4,56,0,-38,1,39,2,1,44,70,-4,-44,28,7,-41,-52,21,0,0,13,-43,-9,-433,-247,-8,-59,2,5,67,2,-1,190
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,-49,3,-24,0,1196284,4967,118,370,0,16,-65,0,-35,0,126,-245,1261,188,107,5,47,583,210,90,0,761,266,230,0,17,-11,-12,135,156,272,682,-87,-1816,1260,394,-47,-495,501,0,0,63,-43,37,-67,-109,-151,147,60,-842,318,-5,-4,370
6,-446,-373,-784,0,-4967,10211835,-2421,1440,151,-15,-1819,0,-1114,0,-389,-2707,1592,-122,-7,-191,457,4674,455,206,0,1003,132,-143,0,-7,-595,-445,108,-261,839,2466,-965,-9896,6397,291,-758,-10798,1027,0,0,220,-257,-102,-464,-3550,-1825,-234,126,-11462,-151,-31,-200,4814
8,-88,34,96,0,-118,2421,1162528,416,9,25,182,0,74,0,345,-148,630,146,367,41,157,789,229,107,0,494,207,305,0,11,-40,82,211,382,305,648,331,-606,939,422,211,-280,513,0,0,58,43,110,57,407,-39,218,151,-592,196,61,294,1085
9,-32,-108,-24,0,-370,-1440,-416,1280878,-156,-57,-4713,0,-843,0,-26,-7,-187,-170,-16,-73,-32,259,-350,-328,0,-80,-63,-19,0,-13,-44,-839,15,-6,-23,223,-100,-160,2349,-264,-65,-122,-504,0,0,-52,-606,-21,-114,-554,-53,-795,-257,-249,-151,-32,-25,-632
11,-2,9,4,0,0,-151,-9,156,226231,-10,-109,0,0,0,9,0,10,9,-1,1,14,257,-4700,7,0,86,12,8,0,14,0,-103,3,-4,42,196,-30,-8,372,103,10,-22,227,0,0,19,0,-3,11,36,3,-1593,7,-39,23,-22,-3,-228
